site,date,Clorofila a (laboratorio/campo),Clorofila de cianobacterias (FluoroProbe),Clorofila total (FluoroProbe),Biovolumen de cianobacterias (µm³/mL),% cianobacterias (biovolumen),lat,lon,embalse,punto,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B11,dias_desfase,NDCI,PCI,MCI,3BDA,B5-B4,Turbidez(B4),SABI,FAI,CI_cyano,B3/B4,B5/B3,NDVI,"Sombra 620 (B3,B4)"
sp24,2026-08-27,0.26510000000000006,0.06888888888888889,1.03,,,42.72287215555101,-1.9430245798620003,ALLOZ,ALL-P2,0.061259731543624164,0.08605520134228188,0.10722919463087248,0.019117729306487696,0.008279530201342282,0.0005220357941834451,0.001023993288590604,0.0017465883668903806,0.0018051454138702462,0.012035290827740491,3,-0.39559427840028744,0.43308125502815764,-0.0009204958985831475,-0.03574500848138436,-0.010838199105145415,0.019117729306487696,-0.08987347815707807,-0.016044588970562126,0.0009204958985831475,5.608887588678417,0.07721339538027745,-0.8325765170725955,-0.038636633109619685
sp4,2025-06-30,2.2204615384615387,0.092,0.519,217.83737520000005,4.656591718884385,42.185525800247,-2.6811178028898,GONZALEZ LACASA,GON-P3,0.010513740886146945,0.017386707795849693,0.016656421761076838,0.0055790802019068985,0.002300729108244532,0.0,0.0,0.0,0.0,0.007408300616937747,1,-0.416044470700442,0.4123850213621513,-0.0003028416526453543,-0.0,-0.0032783510936623666,0.0055790802019068985,-0.1638827062763905,-0.005921696089166645,0.0003028416526453543,2.9855139482281983,0.13812865339546912,-1.0,-0.003899495232753787
sp4,2026-06-18,1.1977,0.12153846153846154,1.2096153846153845,,,42.185525800247,-2.6811178028898,GONZALEZ LACASA,GON-P3,0.0252790802019069,0.02926040381379697,0.03856085249579362,0.03321318003365116,0.03173034212002244,0.024713796971396532,0.02628726864834549,0.028745204711160974,0.03499001682557488,0.05272877173303422,3,-0.02283273010847693,0.9553539314173972,0.003050166386240413,-0.03477346290020741,-0.001482837913628722,0.03321318003365116,-0.06587868709029458,-0.008123276624914313,-0.003050166386240413,1.1610105523386882,0.8228641242691332,-0.07211252102346481,-0.001932417274256873
sp4,2026-08-31,1.1036666666666668,0.369,1.329,,,42.185525800247,-2.6811178028898,GONZALEZ LACASA,GON-P3,0.019255748738081887,0.015463376332024676,0.022522602355580488,0.003175154234436343,0.0004327537857543466,0.0002128435221536736,0.0002717330342120023,0.00013208076275939427,0.00021536735838474484,0.008665339315759957,1,-0.7601081938161637,0.13629378411318954,-0.0011625014021312394,-0.4248010742989173,-0.0027424004486819964,0.003175154234436343,-0.08011044013642603,-0.004071393851988355,0.0011625014021312394,7.093388444350239,0.019214199981074657,-0.92012617012617,-0.008302523836231075
sp5,2025-04-09,1.4009400000000003,,,0.0,0.0,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.021731685393258426,0.030909382022471905,0.04524308988764045,0.03397634831460674,0.030989887640449437,0.02122297752808989,0.02237421348314607,0.023416910112359548,0.023988820224719102,0.0398564606741573,0,-0.0459694275072877,0.9121017760206621,0.0038153370786516852,-0.06019583077925119,-0.0029864606741573027,0.03397634831460674,-0.13866179176312457,-0.011660792580702694,-0.0038153370786516852,1.3316054294213258,0.6849639959916903,-0.1839839467501958,-0.004140140449438202
sp5,2025-06-23,4.3351999999999995,0.7511111111111111,3.6555555555555554,1469.7659314285713,47.78430325680726,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.02007449438202247,0.03307561797752809,0.03870752808988763,0.033285674157303366,0.03709758426966293,0.04276747191011237,0.051008314606741566,0.05353578651685394,0.05681747191011236,0.060477471910112365,2,0.05415932989682507,1.1145210427268204,-0.0012450486891385738,0.132024108155778,0.003811910112359561,0.033285674157303366,0.28210120994881616,0.015157045478865719,0.0012450486891385738,1.16288851194545,0.9584074752465193,0.2332385587884735,-0.004616882022471916
sp5,2025-09-15,2.9241000000000006,0.7544186046511627,1.1104651162790697,11531.29905,95.2850239251493,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.016295842696629214,0.027336516853932583,0.041178314606741574,0.025193146067415732,0.02432724719101123,0.02158831460674157,0.024306685393258427,0.025949213483146067,0.02787247191011236,0.03798977528089888,1,-0.017485702746456885,0.9656295853607408,0.001056677902621718,-0.03050075162925331,-0.0008658988764045014,0.025193146067415732,0.011035091229324542,-0.0016407615480649208,-0.001056677902621718,1.6345046583920184,0.5907781176412804,0.014783584925972178,-0.007559634831460667
sp5,2025-12-12,1.5856,0.8237931034482758,2.1979310344827585,24.957066315789476,7.382550335570469,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.031616179775280896,0.0307338202247191,0.032784494382022474,0.02469893258426966,0.02590308988764045,0.026445168539325842,0.02850539325842697,0.027702415730337073,0.029785955056179775,0.03306157303370787,1,0.023796624019113775,1.0487534147179178,0.0002728314606741607,0.04977368625424742,0.0012041573033707911,0.02469893258426966,0.047285309200389834,0.0014371473158551785,-0.0002728314606741607,1.327364827211293,0.7901018568657423,0.0573169058176734,-0.004644859550561802
sp5,2026-02-25,1.5686491999999999,1.1747916666666667,1.3697916666666667,0.0,0.0,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.016965393258426966,0.04246067415730336,0.0633535393258427,0.05442297752808989,0.0504747191011236,0.03553016853932585,0.03875011235955056,0.041587022471910116,0.04008747191011236,0.04667022471910112,1,-0.03763913368777176,0.927452362838317,0.006127906367041197,-0.051067738887665796,-0.003948258426966292,0.05442297752808989,-0.1213065299419748,-0.011383852149099337,-0.006127906367041197,1.164095428133152,0.7967150634082149,-0.13369393871658963,-0.00249115168539326
sp5,2026-06-17,1.8925000000000003,0.5539655172413793,1.4286206896551723,,,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.025790730337078654,0.03547685393258427,0.03910477528089886,0.028794494382022476,0.030003314606741573,0.02985696629213483,0.034480786516853934,0.03560561797752809,0.03561,0.0423497191011236,1,0.020558933155997293,1.0419809498538655,0.0006421685393258423,0.04177617776993973,0.0012088202247190968,0.028794494382022476,0.09132441416651538,0.004272208489388266,-0.0006421685393258423,1.3580643147293288,0.7672544949106768,0.1057626042246419,-0.005759550561797739
sp5,2026-08-25,6.749799999999999,2.413846153846154,4.512307692307692,,,42.98000453859867,-2.6749611900905332,URRUNAGA,URR-P3,0.024370617977528094,0.03108365168539326,0.042897415730337084,0.03273230337078652,0.0331779213483146,0.02933056179775281,0.0318085393258427,0.03089275280898876,0.03127634831460675,0.04129926966292135,3,0.006760984041963664,1.01361401220318,0.0022598801498127253,0.012035311737846938,0.00044561797752808163,0.03273230337078652,-0.02486515301895494,-0.0034441569466738056,-0.0022598801498127253,1.3105529190659677,0.7734247106370827,-0.028912360510928728,-0.005305365168539328
sp7,2024-11-26,3.148739999999999,0.7127822580645161,0.8884274193548387,1.6421965714285713,0.4822763443453099,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.004891840180078784,0.014871918964546989,0.029358244231851436,0.008749409116488464,0.003610579628587507,0.0,0.0,0.0,0.00017895329206527857,0.0029644907146876755,2,-0.41576328214280833,0.4126655389543148,-0.0004724779591071095,-0.0,-0.005138829487900957,0.008749409116488464,-0.19781543824827919,-0.007665884717421015,0.0004724779591071095,3.355454504524785,0.12298349996933079,-1.0,-0.007735002813731007
sp7,2025-04-01,360.38828571428576,3.601923076923077,23.97807692307692,0.0,0.0,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.012924479459763648,0.010572087788407427,0.020775182892515474,0.006117051209904334,0.007267754642656163,0.0010990996060776588,0.0017617895329206526,0.0013306133933595947,0.0009194147439504783,0.006159088351153629,2,0.08597087215364436,1.1881140754369826,0.003826944288126056,0.028448415828039954,0.0011507034327518295,0.006117051209904334,-0.1526907355113897,-0.004794311439826353,-0.003826944288126056,3.396274149034038,0.349828672039006,-0.6426763383580794,-0.007904417557681485
sp7,2025-06-09,5.79675,0.8766666666666667,14.476060606060605,9516.370058,9.214830970556163,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.05108570624648282,0.044381879572312884,0.07696921778277997,0.032375070343275185,0.03413612830613393,0.02347310073157006,0.02301480022509848,0.021268767585818797,0.022800956668542493,0.026564490714687673,1,0.026477615779284903,1.054395494563753,0.00650877508910148,0.03740409315865829,0.0017610579628587475,0.032375070343275185,-0.09152206283687371,-0.010017971969879677,-0.00650877508910148,2.3774224107212696,0.44350364066933623,-0.20703781060811896,-0.023177602701181764
sp7,2025-09-03,13.313150675,12.006363636363636,14.96,32931.520590453336,94.441633382497,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.0,0.0010070343275182891,0.010247270680922904,0.005010129431626336,0.0032054023635340457,0.0,0.0,0.0,0.0,0.01215053460889139,3,-0.21967258031372008,0.639784342356509,0.0008673419621084222,-0.0,-0.00180472706809229,0.005010129431626336,-0.44517448459665276,-0.006347538655304552,-0.0008673419621084222,2.0453105694709652,0.3128054740957966,-1.0,-0.0017162070906021395
sp7,2026-03-12,22.970666666666666,0.6286666666666666,3.5926666666666662,0.0,0.0,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.01349589195272932,0.030506021384355656,0.07475531795160381,0.03333821046707935,0.023764040517726508,0.0,0.0,0.0,0.0,0.007005289814293754,1,-0.1676671196709986,0.7128169204280748,0.008206208966422813,-0.0,-0.00957416994935284,0.03333821046707935,-0.3167184711632329,-0.028406012630525855,-0.008206208966422813,2.2423314540359875,0.3178909697516265,-1.0,-0.015921468767585815
sp7,2026-06-03,11.83517647058823,0.5295,6.8935,,,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.033103995498030385,0.031194766460326387,0.041297917839054586,0.026558581879572312,0.025851547552054023,0.01880028137310073,0.017761733258300508,0.014500281373100731,0.021435340461451888,0.027309454136184585,0,-0.01349041368884002,0.9733783102304078,0.0034307259425998887,-0.0193603596569198,-0.000707034327518289,0.026558581879572312,-0.16633817085146274,-0.012198940071995783,-0.0034307259425998887,1.5549745097956122,0.6259770202653353,-0.29368325256025085,-0.0070161508159819926
sp7,2026-09-07,13.825599999999998,2.2660714285714283,12.305714285714286,,,41.87613002101475,-1.790167705037,VAL,VAL-P3,0.0,0.003254698930782217,0.021115588069780526,0.0016712436691052334,0.00016195835678109173,0.0,0.0,0.0,0.0,0.02132273494653911,3,-0.8233055009823184,0.09690888275304735,-0.0006179553554680173,-0.0,-0.0015092853123241418,0.0016712436691052334,-0.06857710248002587,-0.005351999178211896,0.0006179553554680173,12.63465553235908,0.007670085069185341,-1.0,-0.008967529544175575
sp8,2024-11-26,2.8219199999999995,,,0.0,0.0,41.876533600366,-1.792419160929275,VAL,VAL-P2,0.0028341189674523006,0.014853423120089785,0.027007744107744112,0.008211335578002245,0.0023253086419753087,0.0,0.0002497755331088664,0.00019191919191919194,0.0004741863075196408,0.0026431537598204263,2,-0.558624436124263,0.2831827563112502,-0.001506647961092406,-0.0,-0.0058860269360269364,0.008211335578002245,-0.19157173383237305,-0.00697648709315376,0.001506647961092406,3.289080546177713,0.0860978478135298,-0.9543226530257901,-0.006455190796857465
sp8,2025-04-01,37.368,,,0.0,0.0,41.876533600366,-1.792419160929275,VAL,VAL-P2,0.01410729517396184,0.010748709315375981,0.019900897867564535,0.005779629629629629,0.00623641975308642,0.00044135802469135805,0.001727384960718294,0.0010951739618406285,0.0013276655443322113,0.005320314253647586,2,0.038015000513716236,1.0790344974901207,0.003303868312757202,0.005593355013900453,0.00045679012345679025,0.005779629629629629,-0.1528390116006562,-0.004598425168795539,-0.003303868312757202,3.4432825531832263,0.3133737881872578,-0.6813948362977413,-0.007289029180695848
sp8,2025-09-03,12.555470999999997,15.987692307692308,20.501153846153844,74249.75992614399,97.6282109184926,41.876533600366,-1.792419160929275,VAL,VAL-P2,0.0,0.0007820987654320987,0.01000679012345679,0.004144725028058361,0.0020015151515151513,0.0,0.0,0.0,0.0,0.01170364758698092,3,-0.348702591165568,0.4829066193693388,6.73101384212494e-05,-0.0,-0.00214320987654321,0.004144725028058361,-0.38416606851210355,-0.005560523221634333,-6.73101384212494e-05,2.4143435464872254,0.20001570202051355,-1.0,-0.0018594276094276094
sp8,2026-03-12,13.516200000000001,0.30115384615384616,5.486538461538462,60.781800600000004,1.065790326180072,41.876533600366,-1.792419160929275,VAL,VAL-P2,0.013770931537598204,0.03129107744107744,0.07432721661054995,0.03372732884399551,0.025003535353535347,0.00040578002244668905,0.0007761503928170596,0.0006650392817059485,0.00040016835016835016,0.008284736251402918,1,-0.14853848329422212,0.7413434805106641,0.009047699214365872,-0.004197712315491611,-0.008723793490460166,0.03372732884399551,-0.3130356332599763,-0.028296851584629364,-0.009047699214365872,2.2037682543538413,0.33639811220895854,-0.961326345468548,-0.015938047138047133
sp8,2026-06-03,11.604124999999996,0.6955555555555556,3.8692592592592594,,,41.876533600366,-1.792419160929275,VAL,VAL-P2,0.00517800224466891,0.008189618406285072,0.01705448933782267,0.00023153759820426488,0.0,0.0,0.0,0.0,0.0,0.009246127946127947,2,-1.0,0.0,-0.00010805087916199028,,-0.00023153759820426488,0.00023153759820426488,-0.00917194620429032,-0.0019199846792439389,0.00010805087916199028,73.6575375666505,0.0,-1.0,-0.008295707070707072
