fecha,pc,pc_max,temp_agua,n,t_aire,rad,viento,lluvia,ndci,edad_ndci,nivel_pct,t_aire_3d,t_aire_7d,t_aire_14d,t_aire_30d,rad_7d,viento_7d,lluvia_7d,rad_14d,viento_14d,lluvia_14d,calentamiento_7d,sin_doy,cos_doy,temp_agua_ayer
2024-04-18,2.1682051282051282,3.55,16.88058608058608,273,8.247980372111044,19.827108,4.19560780541639,0.0,-0.18694109468547634,6,50.0,10.556132464938722,13.855752745128841,13.680296516418483,11.84639536539716,23.60403657142857,2.552472156652929,0.009076424095866287,22.165207000000002,2.7023210823345925,10.008705578133714,2.0093573797316804,0.9540665500578387,-0.2995947563972602,17.36021897810219
2024-04-19,2.319890510948905,4.5,16.494160583941607,274,10.788762664794945,27.213696,0.41275789584621,0.000852346317969932,-0.18694109468547634,7,50.0,8.766119469536704,13.24996692112517,13.271075139726937,11.636989741855222,22.856377142857145,2.6365682527561716,0.009076424095866287,21.932624571428573,2.841821927610325,10.006983543707548,1.6129771792699472,0.9487718864399473,-0.31596187665790293,16.88058608058608
2024-04-20,1.8033333333333332,3.34,16.684615384615384,273,11.824673589070642,27.285698,3.9911761563971546,0.0,-0.18694109468547634,8,50.0,9.123689693874818,12.615244983491477,12.89110903966997,11.520906045701794,23.118506,2.6202563011529576,0.009928770413836219,22.579104142857144,2.674917227709568,10.007400776164133,1.0943389377896828,0.9431964659565866,-0.33223549871590435,16.494160583941607
2024-04-21,1.5032967032967033,3.34,17.244688644688644,273,10.32327550252279,27.364434,4.34700650435975,0.0,-0.18694109468547634,9,50.0,10.287138875325544,11.728387087867402,12.479424730936712,11.450830247667126,23.353948,3.1453967078353995,0.008206196202564797,23.11757714285714,2.724311570544043,9.809227253317232,0.27755684020027616,0.9373419384643772,-0.3484108069446808,16.684615384615384
2024-04-22,1.8901465201465202,3.58,17.03919413919414,273,6.656413650512718,28.005932,5.598590402535952,0.0008523463748133508,-0.18694109468547634,10,50.0,10.978903918796126,10.407584217616513,12.033615366617864,11.256008211771672,23.675484,3.717808734808013,0.007347889322772971,23.926108,2.9099704349689786,4.805351759348042,-0.8484239941551586,0.9312100364121947,-0.3644830148102912,17.244688644688644
2024-04-23,1.8074452554744527,3.86,16.264963503649636,274,5.550921376546228,15.950336,4.691321345910919,2.276142805442305,-0.18694109468547634,11,50.0,9.601454247368716,9.413069116501601,11.534763000125,11.108250893486895,24.336115714285715,3.93543136151891,0.007335968462029996,24.301478285714285,3.137118654656868,0.02551820411511585,-1.6951817769852937,0.9248025743285089,-0.38044736628785164,17.03919413919414
2024-04-24,1.8831501831501831,4.19,15.915750915750916,273,7.522268549601279,25.139968,3.7028065538169956,0.0151550115852217,-0.18694109468547634,12,50.0,7.510203509860578,8.818050457182405,11.383125423249766,11.005756102667938,23.443183142857144,3.959245409772464,2.2830496204164774,23.96161,3.1935135221217963,2.286924214462971,-2.187705645485533,0.9181214482844364,-0.39629913726891813,16.264963503649636
2024-04-25,2.488205128205128,5.82,15.84981684981685,273,8.446883138020837,14.526736,1.1635919145209248,1.6263306139876477,-0.18694109468547634,13,50.0,6.5765345255534085,8.702042243594235,11.278897494361539,10.989475737677704,24.39816742857143,3.848466666326196,2.29300250972031,24.001102,3.200469411489563,2.3020789338161762,-2.2874334940834693,0.9111686353326631,-0.41203363695942635,15.915750915750916
2024-04-26,1.5063868613138687,5.86,15.342335766423357,274,10.795335388183616,17.080634,1.6308903014196166,1.0603964329334303,-0.18694109468547634,14,50.0,7.1733576880561145,8.73045692443849,10.99021192278183,11.077018377516028,23.640971428571426,3.4153215390554155,3.9193331237079576,23.248674285714284,3.0259448959057935,3.928409547803824,-2.3465614530775376,0.9039461929224011,-0.42764620926777464,15.84981684981685
2024-04-27,1.0327106227106226,3.42,15.194505494505494,273,10.98781293233236,19.72678,2.8201500596988534,5.536463191504026,-0.18694109468547634,15,50.0,8.921495691935243,8.731395884922588,10.673320434207032,11.17293181949194,22.19339114285714,3.58934045413733,4.978877210323418,22.655948571428574,3.1047983776451438,4.988805980737254,-2.4415359345693517,0.8964562582905575,-0.44313223418263453,15.342335766423357
2024-04-28,1.6192307692307693,3.48,15.66996336996337,273,9.962372080485068,22.519704,0.8608276945236579,3.8101574833717677,,16,50.0,10.076677152845605,8.611844362531404,10.170115725199404,11.177860217624264,21.113545714285713,3.4220510117518588,10.515340401827444,22.233746857142858,3.283723859793629,10.52354659803001,-2.5660158550928607,0.8887010478292915,-0.45848712914008766,15.194505494505494
2024-04-29,2.5188278388278387,6.8,15.984249084249084,273,9.982217407226585,18.677496,3.0144381361708197,1.5005065398732143,,17,50.0,10.581840133667015,8.560286730811729,9.483935474214121,11.195738580491831,20.42144142857143,2.92402546748956,14.325497885199212,22.048462714285712,3.3209171011487864,14.332845774521985,-2.635451849680102,0.8806828564301475,-0.47370635037968,15.66996336996337
2024-04-30,2.7132363636363634,5.03,16.363272727272726,275,13.010489400227868,25.014888,1.1552006097966083,0.07780389436717883,,18,45.833333333333336,10.310800806681337,9.035401553199424,9.224235334850514,11.285954560173906,19.088807714285714,2.554860858008827,15.825152078697613,21.712461714285713,3.2451461097638687,15.832488047159643,-2.2505530069744815,0.8724040568049612,-0.48878539428899265,15.984249084249084
2024-05-01,2.1700363636363638,5.52,16.24472727272727,275,8.270891443888388,17.33087,2.533460572265782,7.572206854717933,,19,45.833333333333336,10.985026295979841,10.101054128011087,9.459552292596745,11.48540248870852,20.383743714285714,2.0497007528496396,13.626813167622487,21.91346342857143,3.0044730813110516,15.909862788038964,-1.384348360697432,0.8638670987837349,-0.503719798736334,16.363272727272726
2024-05-02,0.9009489051094891,2.32,15.483941605839416,274,8.97652142842611,26.384804,2.434421709980409,0.5575895308425061,,20,45.833333333333336,10.42119941711428,10.20800025576639,9.455021249680312,11.489398278130448,19.26815828571429,1.8826513269137517,21.1838650107552,21.83316285714286,2.865558996619974,23.47686752047551,-1.2813980223640584,0.8550745085896932,-0.518505144391157,16.24472727272727
2024-05-03,0.8283272727272727,2.02,15.678909090909091,275,11.889483388264978,26.168866,2.7950172198241434,0.0,-0.015426458086482324,1,45.833333333333336,10.085967424180788,10.283662868681429,9.50705989655996,11.49228905571834,20.962168,2.0641984405508214,20.115123927610057,22.301569714285712,2.739759989803118,24.034457051318014,-1.208626187036911,0.8460288880917339,-0.533137056031809,15.483941605839416
2024-05-04,1.228211678832117,2.82,16.03978102189781,274,16.901256179809593,24.79723,2.9501889294406136,0.5339980124858812,-0.015426458086482324,2,45.833333333333336,9.712298753526492,10.439969725835908,9.585682805379248,11.49201511806914,22.26048685714286,2.230502286037182,19.054727494676627,22.226938999999998,2.9099213700872566,24.033604705000045,-1.0520453922332322,0.8367329140344921,-0.5476112038402312,15.678909090909091
