B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t
0.1623132286995516,0.11510504484304933,0.1294639013452915,0.11304831838565024,0.10102107623318386,0.11110504484304934,0.1118093049327354,0.11233570627802691,0.13319265695067267,0.11174389013452915,0.0,20180504T105621_20180504T110230_T30TXM,0.7452410473342571,2018-05-04 11:02:30+00:00
0.012234977578475336,0.023517544843049326,0.016998934977578477,0.021080100896860986,0.01934389013452915,0.02511177130044843,0.012800336322869955,0.014638677130044844,0.011055605381165921,0.012777017937219732,0.7959641255605382,20180509T105619_20180509T110439_T30TWM,0.005722524867736741,2018-05-09 11:04:39+00:00
0.02620235426008969,0.02443178251121077,0.024863340807174887,0.026285986547085208,0.022840358744394624,0.02880297085201794,0.018434697309417044,0.019945291479820628,0.01602780269058296,0.01831692825112108,0.8486547085201794,20180509T105619_20180509T110439_T30TXM,0.07755704291332619,2018-05-09 11:09:29.452000+00:00
0.07788856502242153,0.053026401345291484,0.07313245515695069,0.07328262331838566,0.058623710762331846,0.05724013452914799,0.05413665919282512,0.05563536995515696,0.053488901345291474,0.05652836322869956,0.0,20180514T105621_20180514T110921_T30TWM,0.010216389984459416,2018-05-14 11:09:21+00:00
0.0776322869955157,0.05110745515695068,0.07155599775784753,0.07053178251121077,0.05533772421524663,0.05272488789237669,0.04601300448430495,0.04704310538116592,0.045058408071748886,0.04809108744394619,0.0,20180514T105621_20180514T110921_T30TXM,0.010216389984459416,2018-05-14 11:09:21+00:00
0.06815011210762333,0.052204372197309425,0.0703377802690583,0.0756277466367713,0.05526065022421526,0.05417724215246638,0.0527002802690583,0.05627965246636771,0.049437836322869966,0.05331322869955157,0.0,20180519T105619_20180519T110334_T30TWM,0.45527173577644,2018-05-19 11:03:34.001000+00:00
0.07513127802690585,0.050543946188340814,0.06994299327354261,0.07250751121076233,0.05052359865470853,0.05018750000000001,0.04499674887892376,0.04734551569506727,0.03990263452914798,0.0441442264573991,0.0,20180519T105619_20180519T110334_T30TXM,0.45527173577644,2018-05-19 11:03:34.001000+00:00
0.034916928251121075,0.013602073991031392,0.03383284753363228,0.041665975336322866,0.021404147982062784,0.02122656950672646,0.010320683856502243,0.011510426008968611,0.0102487668161435,0.010393721973094173,0.0,20180524T110041_20180524T110036_T30TWM,0.3904332848975836,2018-05-24 11:00:36.458000+00:00
0.0486158071748879,0.012158912556053812,0.0398067264573991,0.04118374439461884,0.01728262331838565,0.0172140134529148,0.0041348510399100615,0.0050133408071748875,0.0041057735426008974,0.0037383408071748883,0.0,20180524T110041_20180524T110036_T30TXM,0.31946275590065243,2018-05-24 11:00:36.458000+00:00
1.2605392376681614,0.25808447309417043,1.175353139013453,1.0734773542600897,1.0185582959641257,1.0821345852017938,1.0213160874439462,0.9764566704035875,1.0077904708520178,0.9307450112107626,0.0,20180529T105619_20180529T110332_T30TWM,1.0,2018-05-29 11:03:32.997000+00:00
1.2775963004484308,0.2583822309417041,1.1289429372197313,1.0383278026905831,0.9927588565022422,1.0988061098654711,1.028715134529148,0.9767158632286996,0.9904352017937222,0.9275871076233184,0.0,20180529T105619_20180529T110332_T30TXM,1.0,2018-05-29 11:03:32.997000+00:00
0.062498542600896885,0.04992780269058297,0.05724887892376682,0.06949226457399102,0.056776177130044854,0.05843974215246638,0.047388228699551574,0.04843026905829597,0.04035190582959642,0.04995717488789239,0.0,20180603T110041_20180603T110741_T30TWM,0.29806500115011525,2018-06-03 11:07:41.181000+00:00
0.08539730941704037,0.050640246636771316,0.07146339686098656,0.07860588565022424,0.06284568385650226,0.06672729820627803,0.05629568385650224,0.05661709641255605,0.04779512331838566,0.0563996076233184,0.0,20180603T110041_20180603T110741_T30TXM,0.2994956323670494,2018-06-03 11:07:41.181000+00:00
1.2913187219730944,0.6660631165919283,1.2029709641255606,1.1026743273542603,1.053047085201794,1.0755672085201795,1.021096244394619,0.9982351457399103,1.0067352017937221,0.9711389573991033,0.0,20180613T105621_20180613T105737_T30TWM,1.0,2018-06-13 10:57:37.832000+00:00
1.159078139013453,0.6581114910313901,1.1114938340807177,1.0278256726457402,0.9903867713004485,1.0391719170403588,0.9876642937219733,0.962192937219731,0.9688002242152468,0.9367104260089688,0.0,20180613T105621_20180613T105737_T30TXM,1.0,2018-06-13 10:57:37.832000+00:00
0.5729051569506727,0.5478991031390135,0.590973374439462,0.5677327914798206,0.5589861547085202,0.5943522421524664,0.5988001121076233,0.5981519618834082,0.6059313340807175,0.5930451793721974,0.0,20180618T105619_20180618T110436_T30TWM,0.9872477460545434,2018-06-18 11:04:36.333000+00:00
0.5893171524663678,0.5488441143497759,0.617083912556054,0.5846140695067266,0.5701282511210763,0.6026862668161435,0.6081836322869956,0.6076093049327355,0.6153663677130046,0.600924495515695,0.0,20180618T105619_20180618T110436_T30TXM,0.9872477460545434,2018-06-18 11:04:36.333000+00:00
0.06893643497757848,0.06422791479820629,0.08037780269058296,0.11039927130044845,0.07435852017937221,0.07413918161434978,0.060506446188340814,0.06183699551569507,0.052013004484304945,0.06183116591928251,0.95347533632287,20180623T105621_20180623T110520_T30TWM,0.0,2018-06-23 11:09:34.522000+00:00
0.07693946188340808,0.06491989910313901,0.08307315022421526,0.11156860986547085,0.07540476457399105,0.07632841928251122,0.06343536995515696,0.06453195067264575,0.05447090807174889,0.06424428251121078,0.7146860986547084,20180623T105621_20180623T110520_T30TXM,0.0,2018-06-23 11:09:30.811000+00:00
0.02413262331838566,0.04455005605381167,0.03157062780269059,0.0511630605381166,0.03093088565022422,0.03317757847533632,0.029231221973094176,0.03254411434977579,0.03326681614349775,0.03371334080717489,0.0,20180628T105619_20180628T110617_T30TWM,0.9787481135304051,2018-06-28 11:06:17.348000+00:00
0.04010033632286996,0.04590700672645741,0.042244002242152474,0.05776317264573991,0.03661479820627803,0.03972331838565023,0.03880313901345292,0.04214103139013454,0.042475168161434984,0.04228492152466369,0.0,20180628T105619_20180628T110617_T30TXM,0.9787481135304051,2018-06-28 11:06:17.348000+00:00
0.02337982062780269,0.014531894618834083,0.028648262331838575,0.054097533632287004,0.023101849775784753,0.020733127802690588,0.013617544843049327,0.01282628923766816,0.012576681614349777,0.012170627802690586,0.9501121076233184,20180703T105621_20180703T105938_T30TWM,0.0028612624338683703,2018-07-03 10:59:38.887000+00:00
0.04016793721973095,0.013624607623318387,0.03642741031390136,0.05616283632286996,0.0216603139013453,0.01870016816143498,0.009899439461883411,0.008918609865470854,0.009044730941704038,0.008600168161434977,0.9501121076233184,20180703T105621_20180703T105938_T30TXM,0.0028612624338683703,2018-07-03 10:59:38.887000+00:00
0.05063946188340808,0.01977163677130045,0.061953195067264585,0.07905706278026908,0.03582987668161435,0.033438733183856505,0.023742264573991034,0.0258280269058296,0.021258744394618837,0.018335313901345292,0.9506726457399104,20180708T105619_20180708T110215_T30TWM,0.10729734127006388,2018-07-08 11:02:15.631000+00:00
0.058315807174887886,0.018901625560538118,0.06536171524663678,0.07844545964125563,0.033111995515695075,0.03120790358744395,0.023303419282511215,0.02528710762331839,0.021200784753363226,0.01748733183856502,1.0,20180708T105619_20180708T110215_T30TXM,0.018598205820144407,2018-07-08 11:02:15.631000+00:00
0.061401793721973096,0.046353979820627805,0.08393794843049329,0.09230375560538118,0.06236412556053813,0.06609030269058296,0.06008867713004485,0.05648206278026906,0.0806191143497758,0.050104876681614355,0.0,20180713T105621_20180713T110521_T30TWM,0.4917892988784974,2018-07-13 11:05:21.625000+00:00
0.06071681614349776,0.04227219730941705,0.0748996076233184,0.08349338565022422,0.05236737668161435,0.05490095291479821,0.04800902466367713,0.043870515695067266,0.0722693946188341,0.03738066143497758,0.0,20180713T105621_20180713T110521_T30TXM,0.4917892988784974,2018-07-13 11:05:21.625000+00:00
0.03055706278026906,0.02453772421524664,0.062062275784753373,0.11381989910313903,0.047685986547085196,0.04968357623318387,0.018585818385650228,0.02031732062780269,0.017620683856502242,0.018322533632287,0.5184977578475336,20180718T110039_20180718T110326_T30TWM,0.004291893650802556,2018-07-18 11:03:26.633000+00:00
