B1,B11,B2,B3,B4,B5,B6,B7,B8,B8A,agua,id,nubes300,t,NDCI,PCI,MCI,3BDA,B5-B4,Turbidez(B4),SABI,FAI,CI_cyano,B3/B4,B5/B3,NDVI,"Sombra 620 (B3,B4)",chl_sup,chl_0_3,pc_sup,pc_0_3,temp_sup,turb_sup,n_sonda,fuente
0.008347533632286996,0.003567993273542601,0.016713060538116598,0.030106334080717494,0.007372365470852018,0.0016357623318385653,0.0,0.0,0.0,0.0,1.0,20181230T110441_20181230T110443_T30TXM,0.0,2018-12-30 11:09:24.450000+00:00,-0.6368252387915745,0.22187754233099918,-0.0018046748878923768,-0.0,-0.0057366031390134525,0.007372365470852018,-0.15746392132730241,-0.006659800519609936,0.0018046748878923768,4.083673578005369,0.05433283001022162,-1.0,-0.00849868273542601,2.1,2.05,,,10.7,10.2,1,che_aquadam_el_val
0.0,0.0028269618834080718,0.00014775784753363232,0.01264461883408072,0.00042819506726457404,0.0,0.0,0.0,0.0,0.0,1.0,20190208T110221_20190208T110853_T30TWM,0.0,2019-02-08 11:09:31.375000+00:00,-1.0,0.0,-0.00019982436472346787,,-0.00042819506726457404,0.00042819506726457404,-0.03347267500963999,-0.000877487899494626,0.00019982436472346787,29.530043199371647,0.0,-1.0,-0.005894114349775785,9.8,13.200000000000001,,,8.9,5.4,1,che_aquadam_el_val
0.0061048206278026896,0.004230381165919284,0.01023542600896861,0.020552186098654713,0.005671412556053812,0.0027904708520179373,0.0,0.0,0.0,0.0,1.0,20190208T110221_20190208T110853_T30TXM,0.0,2019-02-08 11:09:27.665000+00:00,-0.3404610492845787,0.4920239577773824,0.00014381165919282466,-0.0,-0.002880941704035875,0.005671412556053812,-0.18421086170075246,-0.005401505089330202,-0.00014381165919282466,3.6238213840953573,0.13577489219993943,-1.0,-0.005999915919282514,9.8,13.200000000000001,,,8.9,5.4,1,che_aquadam_el_val
0.013313004484304936,0.01927034753363229,0.021744338565022427,0.03720325112107624,0.020218946188340813,0.01902309417040359,0.016902970852017935,0.018463565022421528,0.018029428251121075,0.019432006726457403,1.0,20190218T110111_20190218T110840_T30TWM,0.0014306312169341852,2019-02-18 11:09:30+00:00,-0.030473747211025106,0.940854879042766,0.0005726681614349797,-0.05255339886476475,-0.0011958520179372219,0.020218946188340813,-0.03714346844169748,-0.002011843903480682,-0.0005726681614349797,1.840019295492728,0.5113288112507647,-0.05724473181690966,-0.007894226457399102,5.0,5.95,,,8.6,14.4,1,che_aquadam_el_val
0.0,0.0035398542600896866,0.0,0.0035467488789237673,1.048206278026906e-05,7.50560538116592e-05,0.0,0.0,0.0,0.0,1.0,20190223T110039_20190223T110728_T30TWM,0.0,2019-02-23 11:09:33.608000+00:00,0.7549148099606815,7.16042780748663,7.01644245142003e-05,0.0,6.457399103139014e-05,1.048206278026906e-05,-0.002955400322407308,-0.000671539077514414,-7.01644245142003e-05,338.3636363636364,0.02116193065082024,-1.0,-0.0018004204035874441,44.3,44.699999999999996,,,9.4,4.6,1,che_aquadam_el_val
0.005020291479820629,0.011977914798206276,0.013219450672645744,0.020668946188340812,0.009781221973094171,0.01142987668161435,0.0070798766816143515,0.009259865470852018,0.006776233183856503,0.005925672645739911,1.0,20190305T110029_20190305T110741_T30TWM,0.0,2019-03-05 11:09:32+00:00,0.07772604028477349,1.1685530410264933,0.0030893721973094166,0.10440486612582696,0.0016486547085201794,0.009781221973094171,-0.088673087769965,-0.0034164328421951726,-0.0030893721973094166,2.1131251540141096,0.5529975537921644,-0.18148856577009662,-0.00626818946188341,25.3,24.3,,,9.6,4.5,1,che_aquadam_el_val
0.013482062780269059,0.011732118834080721,0.017025280269058297,0.022608856502242154,0.010484417040358742,0.012131109865470852,0.007483632286995516,0.009182174887892375,0.006813901345291481,0.005817096412556054,1.0,20190305T110029_20190305T110741_T30TXM,0.0,2019-03-05 11:09:28+00:00,0.07281248993087325,1.1570609809561492,0.003247111360239164,0.09689027971432075,0.0016466928251121105,0.010484417040358742,-0.09260995682199705,-0.0039042122215104244,-0.003247111360239164,2.1564247602142843,0.5365645035726505,-0.21218916274035793,-0.006885566143497763,25.3,24.3,,,9.6,4.5,1,che_aquadam_el_val
0.0,0.004415022421524664,0.00582931614349776,0.014278643497757848,0.001117096412556054,0.0006515695067264574,0.0,0.0,0.0,0.0,1.0,20190315T105819_20190315T110702_T30TWM,0.0,2019-03-15 11:09:32.302000+00:00,-0.2632079358539601,0.5832706106678709,0.0001302578475336323,-0.0,-0.0004655269058295965,0.001117096412556054,-0.05555493607934747,-0.0017348031888390633,-0.0001302578475336323,12.781925836720356,0.04563245148804033,-1.0,-0.006348010089686098,14.5,18.6,,,10.8,0.4,1,che_aquadam_el_val
0.006644506726457401,0.005002634529147984,0.012115246636771302,0.01890739910313902,0.003860650224215247,0.0040380605381165925,2.5616591928251125e-05,0.0,0.0,0.0,1.0,20190315T105819_20190315T110702_T30TXM,0.0,2019-03-15 11:09:28.597000+00:00,0.022460667220199744,1.0459534802683161,0.00222276158445441,0.00029151904499813224,0.0001774103139013457,0.003860650224215247,-0.1244461950983297,-0.004074545697202649,-0.00222276158445441,4.897464935970033,0.21357038670888323,-1.0,-0.007612079596412559,14.5,18.6,,,10.8,0.4,1,che_aquadam_el_val
0.006182511210762332,0.0091085201793722,0.010171076233183857,0.01671474215246637,0.009263172645739911,0.008729204035874441,0.0022946748878923773,0.0033872757847533633,0.003258856502242153,0.0029257847533632293,1.0,20190320T105741_20190320T110833_T30TWM,0.0028612624338683703,2019-03-20 11:09:32.273000+00:00,-0.02967749171298252,0.942355753229857,0.0031825635276532143,-0.015153134804881174,-0.0005339686098654699,0.009263172645739911,-0.22332651576276522,-0.00597534949106698,-0.0031825635276532143,1.8044295180176093,0.5222458088942993,-0.4795002529175041,-0.003458800448430494,22.3,24.8,,,10.9,0.6,1,che_aquadam_el_val
